gene	earlyCount	lateCount	pVal	pVal.adj	percentChange	logChange	plotScore	geneLabel
CORO1B	16	1	0.34211413589474715	0.8247466038501663	-71.92215363511659	1.8324958130147622	0.19267908667499337	
ZC2HC1A	27	3	0.34449313363639156	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
IDH3G	27	3	0.34449313363639156	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
PBX2	27	3	0.34449313363639156	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
AKNA	27	3	0.34449313363639156	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
OIP5-AS1	27	3	0.34449313363639156	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
MLST8	27	3	0.34449290131327215	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
SETD1B	27	3	0.34449313363639156	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
TBC1D10B	27	3	0.34449313363639156	0.8275018015865161	-50.083828684651735	1.0024208144570745	0.18934399458946288	
UBR1	226	43	0.3448645802233715	0.8282247460054852	-14.524078322832827	0.22641002072785177	0.18847072905420506	
ZNF780A	129	23	0.34605905050483526	0.8309235599677808	-19.90195765676673	0.3201611123810035	0.18521747395596183	
NCK2	58	9	0.3462266060918414	0.8311560466159813	-30.28948488718603	0.5205518067000217	0.1849377200274547	
LOC100630923	78	13	0.3464483097268327	0.8313485986522383	-25.125743026977602	0.41745831373591863	0.18470607912628068	
C11orf49	78	13	0.346444981066626	0.8313485986522383	-25.125743026977602	0.41745831373591863	0.18470607912628068	
MICB	59	9	0.3471227749931658	0.832797004684502	-31.471019041640503	0.5452138609342908	0.18296535836831904	
SPATA33	60	9	0.34959079710221164	0.8368802846217938	-32.61316872427983	0.569461407180968	0.17807424784799705	
PRKAR1B	103	18	0.3498195645861661	0.8368802846217938	-21.491070358384267	0.34907133875566804	0.17807424784799705	
KCTD20	60	9	0.34959079710221164	0.8368802846217938	-32.61316872427983	0.569461407180968	0.17807424784799705	
EDC3	105	18	0.35106532255562106	0.8386600132854449	-22.986478542034096	0.3768163292385724	0.17594988314582988	
PLEC	516	105	0.3514109982146206	0.8393151707357736	-8.583756021309858	0.12947755077189374	0.17516899259409846	
LOC100294362	162	30	0.35236632895097675	0.8412549231009605	-16.806381141086213	0.26545522029086827	0.17286054591436711	
BTRC	162	30	0.3523638186770385	0.8412549231009605	-16.806381141086213	0.26545522029086827	0.17286054591436711	
WDR46	43	6	0.35584351902106665	0.843898525129476	-37.314575557469624	0.673798066995704	0.16972302250373908	
LY75	43	6	0.35584175918493904	0.843898525129476	-37.314575557469624	0.673798066995704	0.16972302250373908	
FAM169A	42	6	0.3545961515935097	0.843898525129476	-35.82206545169508	0.6398507350723663	0.16972302250373908	
C19orf47	42	6	0.3545961515935097	0.843898525129476	-35.82206545169508	0.6398507350723663	0.16972302250373908	
RPS9	43	6	0.35584351902106665	0.843898525129476	-37.314575557469624	0.673798066995704	0.16972302250373908	
CEP44	43	6	0.35584351902106665	0.843898525129476	-37.314575557469624	0.673798066995704	0.16972302250373908	
FLOT1	43	6	0.35584351902106665	0.843898525129476	-37.314575557469624	0.673798066995704	0.16972302250373908	
TNRC18	43	6	0.35584351902106665	0.843898525129476	-37.314575557469624	0.673798066995704	0.16972302250373908	
ASPSCR1	83	14	0.3602678617064758	0.8507852980130218	-24.22364354537491	0.40018032230408257	0.16159547599691787	
XRCC1	83	14	0.3602678617064758	0.8507852980130218	-24.22364354537491	0.40018032230408257	0.16159547599691787	
CEACAM21	281	55	0.36041576226587396	0.8509635568387152	-12.069377932037748	0.18556241971102871	0.16138597525203766	
ZSWIM5	84	14	0.36097536106231426	0.8521135933795209	-25.12574302697759	0.41745831373591813	0.16003543547706636	
CLOCK	62	10	0.3651315343814307	0.8605489507486831	-27.541041639010583	0.46476402851427506	0.1501847785467894	
PMS1	62	10	0.3651315343814307	0.8605489507486831	-27.541041639010583	0.46476402851427506	0.1501847785467894	
LOC105371046	62	10	0.36513463266385277	0.8605489507486831	-27.541041639010583	0.46476402851427506	0.1501847785467894	
ZNF34	333	66	0.3657298075604445	0.861778818657065	-10.960343059108494	0.16748006072757082	0.14875663212859291	
DBNL	64	10	0.3668490947645306	0.8637234447160888	-29.80538408779149	0.5105677181273995	0.14650264855105896	
KIF3B	64	10	0.3668490947645306	0.8637234447160888	-29.80538408779149	0.5105677181273995	0.14650264855105896	
WDR24	64	10	0.3668490947645306	0.8637234447160888	-29.80538408779149	0.5105677181273995	0.14650264855105896	
KLHL20	64	10	0.3668490947645306	0.8637234447160888	-29.80538408779149	0.5105677181273995	0.14650264855105896	
STAG3	176	33	0.37204950666002656	0.8687663150609911	-15.766460905349794	0.247533312293606	0.14068110235315512	
TBC1D15	88	15	0.3735751431490358	0.8687663150609911	-23.424055368499808	0.3850368360435408	0.14068110235315512	
SS18	142	26	0.370497136310185	0.8687663150609911	-17.743774029637372	0.28180321437835226	0.14068110235315512	
SAFB	501	102	0.3714530203395369	0.8687663150609911	-8.536835793433708	0.1287372642384749	0.14068110235315512	
RAD50	112	20	0.37040813577465453	0.8687663150609911	-19.777581814618852	0.3179226401850039	0.14068110235315512	
FAF2	112	20	0.3704077882609194	0.8687663150609911	-19.777581814618852	0.3179226401850039	0.14068110235315512	
ARPC1A	87	15	0.3733895989497689	0.8687663150609911	-22.54387209687337	0.3685487132549717	0.14068110235315512	
PYM1	113	20	0.3706438898526223	0.8687663150609911	-20.487514718914262	0.33074668054258743	0.14068110235315512	
TNRC6A	112	20	0.3704077882609194	0.8687663150609911	-19.777581814618852	0.3179226401850039	0.14068110235315512	
XPNPEP3	87	15	0.3733896878854619	0.8687663150609911	-22.54387209687337	0.3685487132549717	0.14068110235315512	
EZH1	88	15	0.3735751431490358	0.8687663150609911	-23.424055368499808	0.3850368360435408	0.14068110235315512	
NCALD	87	15	0.3733895989497689	0.8687663150609911	-22.54387209687337	0.3685487132549717	0.14068110235315512	
NCAPG2	89	15	0.374799540929323	0.8705810249971287	-24.284459240763855	0.40133864837264127	0.1385944454183362	
FAM126A	89	15	0.374799540929323	0.8705810249971287	-24.284459240763855	0.40133864837264127	0.1385944454183362	
RTKN2	115	21	0.4384441242457157	0.8763995870714139	-17.963857577384154	0.2856684411803772	0.13193314242545748	
ECD	72	12	0.3985163433853169	0.8763995870714139	-25.12574302697759	0.41745831373591813	0.13193314242545748	
FAM168A	136	25	0.41533693616082135	0.8763995870714139	-17.41809892681353	0.27610246449037695	0.13193314242545748	
CBX5	188	36	0.4372539711727259	0.8763995870714139	-13.974257945889153	0.21715966325008723	0.13193314242545748	
NAA25	215	42	0.4216579266493516	0.8763995870714139	-12.240405780457465	0.1883712398254622	0.13193314242545748	
RNF10	126	23	0.39807852112516745	0.8763995870714139	-17.994861410499276	0.28621378045766577	0.13193314242545748	
VPS13C	188	36	0.4372539711727259	0.8763995870714139	-13.974257945889153	0.21715966325008723	0.13193314242545748	
SMG1	518	106	0.37987168305822866	0.8763995870714139	-8.06944510648214	0.12138364613811681	0.13193314242545748	
TCF25	197	38	0.44820129190027763	0.8763995870714139	-13.34349954391315	0.2066201190275528	0.13193314242545748	
NOMO2	31	4	0.3840464746980513	0.8763995870714139	-42.03283331120847	0.7866921234016373	0.13193314242545748	
BLMH	47	7	0.3806206106452728	0.8763995870714139	-33.09108951346934	0.5797297426347954	0.13193314242545748	
ANKFY1	433	88	0.3964572046901166	0.8763995870714139	-8.69836563104889	0.1312874091041897	0.13193314242545748	
KIAA0753	230	45	0.43615537480100436	0.8763995870714139	-12.104133118625873	0.1861327676294626	0.13193314242545748	
POLR2A	584	121	0.43638814703014334	0.8763995870714139	-6.920016160249534	0.10345713462018463	0.13193314242545748	
OGFOD3	51	8	0.40318728865836045	0.8763995870714139	-29.530111084214205	0.5049211549862577	0.13193314242545748	
SLC44A2	287	57	0.40426284518185057	0.8763995870714139	-10.777017823088283	0.16451272552570828	0.13193314242545748	
SLC4A1AP	51	8	0.40318728865836045	0.8763995870714139	-29.530111084214205	0.5049211549862577	0.13193314242545748	
TBC1D10A	56	9	0.42404906707929224	0.8763995870714139	-27.79982363315696	0.4699257336300538	0.13193314242545748	
DHX30	35	5	0.41789214275267644	0.8763995870714139	-35.82206545169508	0.6398507350723663	0.13193314242545748	
INPP4B	399	81	0.40979943412228165	0.8763995870714139	-8.799777220829844	0.132890746352483	0.13193314242545748	
HIVEP2	157	30	0.45072544352957056	0.8763995870714139	-14.156902833477494	0.2202259662978705	0.13193314242545748	
TAF6	24	3	0.45792642878210205	0.8763995870714139	-43.844307270233195	0.8324958130147622	0.13193314242545748	
TNFRSF10A	30	4	0.3837894352911377	0.8763995870714139	-40.10059442158207	0.7393864086232808	0.13193314242545748	
CPSF1	215	42	0.4216579266493516	0.8763995870714139	-12.240405780457465	0.1883712398254622	0.13193314242545748	
UPF3B	19	2	0.40468338394116266	0.8763995870714139	-52.71099559598586	1.0804233264583476	0.13193314242545748	
CHM	93	16	0.38639233365653236	0.8763995870714139	-22.710444414944618	0.37165462412279365	0.13193314242545748	
GNB1	687	144	0.4464584024081327	0.8763995870714139	-5.834995597246928	0.08673710039054981	0.13193314242545748	
HIVEP3	127	23	0.3987432524488928	0.8763995870714139	-18.640571163172503	0.2976185437299151	0.13193314242545748	
IPP	80	14	0.4268646308282665	0.8763995870714139	-21.382030178326463	0.3470689858445201	0.13193314242545748	
SLC35D1	35	5	0.41789214275267644	0.8763995870714139	-35.82206545169508	0.6398507350723663	0.13193314242545748	
FAM102B	24	3	0.45792642878210205	0.8763995870714139	-43.844307270233195	0.8324958130147622	0.13193314242545748	
ANP32E	24	3	0.45792642878210205	0.8763995870714139	-43.844307270233195	0.8324958130147622	0.13193314242545748	
SKI	121	22	0.389207196839614	0.8763995870714139	-18.318992393066456	0.2919274316520592	0.13193314242545748	
LOC100996583	60	10	0.442326374775777	0.8763995870714139	-25.1257430269776	0.4174583137359184	0.13193314242545748	
TESK2	127	23	0.3987432524488928	0.8763995870714139	-18.640571163172503	0.2976185437299151	0.13193314242545748	
VCL	85	15	0.43972798357892157	0.8763995870714139	-20.721374969740985	0.3349961535439453	0.13193314242545748	
FAM35A	24	3	0.45792642878210205	0.8763995870714139	-43.844307270233195	0.8324958130147622	0.13193314242545748	
TTC9C	102	18	0.40906897032437	0.8763995870714139	-20.721374969740975	0.3349961535439453	0.13193314242545748	
RBM4	252	50	0.4575155834910764	0.8763995870714139	-10.863979794020958	0.16591954673995415	0.13193314242545748	
ATP2A2	118	22	0.4471669590255809	0.8763995870714139	-16.24235660644951	0.255707243739306	0.13193314242545748	
FAM216A	30	4	0.3837894352911377	0.8763995870714139	-40.10059442158207	0.7393864086232808	0.13193314242545748	
PRIM1	123	22	0.3905182180977018	0.8763995870714139	-19.64713885821985	0.31557869971670455	0.13193314242545748	
N4BP2L2	67	11	0.3822903017450794	0.8763995870714139	-26.243269250455537	0.43915338483523725	0.13193314242545748	
DOCK9	98	17	0.39874387530480454	0.8763995870714139	-22.069650905629747	0.359742815879631	0.13193314242545748	
C15orf38-AP3S2	35	5	0.4178933108084608	0.8763995870714139	-35.82206545169508	0.6398507350723663	0.13193314242545748	
ABCA3	68	11	0.38313237745614476	0.8763995870714139	-27.327927055595897	0.4605270356278043	0.13193314242545748	
ACSF3	216	42	0.4217360275094654	0.8763995870714139	-12.646700198140536	0.19506589239947053	0.13193314242545748	
VPS9D1-AS1	80	14	0.42686716156633414	0.8763995870714139	-21.382030178326463	0.3470689858445201	0.13193314242545748	
RAD51L3-RFFL	80	14	0.4268656089722101	0.8763995870714139	-21.382030178326463	0.3470689858445201	0.13193314242545748	
NACC1	82	14	0.4284729623116615	0.8763995870714139	-23.299541637391677	0.38269289557524155	0.13193314242545748	
LOC101927572	61	10	0.4432989698909219	0.8763995870714139	-26.353189862600917	0.44130505569028605	0.13193314242545748	
NLRP2	30	4	0.3837894352911377	0.8763995870714139	-40.10059442158207	0.7393864086232808	0.13193314242545748	
EPN1	48	7	0.38273489435146074	0.8763995870714139	-34.48502514860539	0.610103391678314	0.13193314242545748	
MZF1	68	11	0.38313013651546407	0.8763995870714139	-27.327927055595897	0.4605270356278043	0.13193314242545748	
NDUFA7	30	4	0.3837894352911377	0.8763995870714139	-40.10059442158207	0.7393864086232808	0.13193314242545748	
CPSF3	19	2	0.40468338394116266	0.8763995870714139	-52.71099559598586	1.0804233264583476	0.13193314242545748	
GTF3C3	24	3	0.45792642878210205	0.8763995870714139	-43.844307270233195	0.8324958130147622	0.13193314242545748	
ASXL2	246	49	0.4532174731372647	0.8763995870714139	-10.516131910290294	0.16030047423879373	0.13193314242545748	
GALM	40	6	0.4475029653098299	0.8763995870714139	-32.61316872427983	0.569461407180968	0.13193314242545748	
PIGU	57	9	0.4258509987333573	0.8763995870714139	-29.06649339397877	0.49546082573719147	0.13193314242545748	
SAMHD1	152	28	0.3861410538966749	0.8763995870714139	-17.24424229297523	0.2730684044007434	0.13193314242545748	
YTHDF1	73	12	0.3999662661915352	0.8763995870714139	-26.151417780032695	0.4373578711736232	0.13193314242545748	
LOC107985544	19	2	0.40468378967328233	0.8763995870714139	-52.71099559598586	1.0804233264583476	0.13193314242545748	
RAB43	60	10	0.4423273273778513	0.8763995870714139	-25.1257430269776	0.4174583137359184	0.13193314242545748	
GMPS	40	6	0.4475029653098299	0.8763995870714139	-32.61316872427983	0.569461407180968	0.13193314242545748	
DCP1A	35	5	0.41789214275267644	0.8763995870714139	-35.82206545169508	0.6398507350723663	0.13193314242545748	
TIMMDC1	24	3	0.45792642878210205	0.8763995870714139	-43.844307270233195	0.8324958130147622	0.13193314242545748	
RAF1	77	13	0.4138872987492823	0.8763995870714139	-24.153350079276017	0.3988426355685715	0.13193314242545748	
GOLGA4	101	18	0.40835344324607964	0.8763995870714139	-19.93643808825327	0.32078229432424454	0.13193314242545748	
C4orf33	19	2	0.40468338394116266	0.8763995870714139	-52.71099559598586	1.0804233264583476	0.13193314242545748	
SMARCA5	61	10	0.4433007484451699	0.8763995870714139	-26.353189862600917	0.44130505569028605	0.13193314242545748	
ZNF141	40	6	0.4475029653098299	0.8763995870714139	-32.61316872427983	0.569461407180968	0.13193314242545748	
UBA6	164	31	0.40606084334815634	0.8763995870714139	-15.081635384255076	0.23585150724597062	0.13193314242545748	
LARP1	30	4	0.3837894352911377	0.8763995870714139	-40.10059442158207	0.7393864086232808	0.13193314242545748	
ZFP62	20	2	0.40772235472859253	0.8763995870714139	-55.07544581618655	1.1544239079021246	0.13193314242545748	
SSBP2	198	38	0.4010626323967483	0.8763995870714139	-13.781158637125715	0.2139249196507862	0.13193314242545748	
MCM9	61	10	0.4432995849025172	0.8763995870714139	-26.353189862600917	0.44130505569028605	0.13193314242545748	
POLH	152	28	0.3861410538966749	0.8763995870714139	-17.24424229297523	0.2730684044007434	0.13193314242545748	
TMEM30A	30	4	0.3837894352911377	0.8763995870714139	-40.10059442158207	0.7393864086232808	0.13193314242545748	
MEGF9	40	6	0.4475029653098299	0.8763995870714139	-32.61316872427983	0.569461407180968	0.13193314242545748	
SLC25A25	147	27	0.37836894118554504	0.8763995870714139	-17.485512723607957	0.27728065568765786	0.13193314242545748	
RAPGEF1	157	30	0.45072544352957056	0.8763995870714139	-14.156902833477494	0.2202259662978705	0.13193314242545748	
DOCK8	115	21	0.4384441242457157	0.8763995870714139	-17.963857577384154	0.2856684411803772	0.13193314242545748	
GNAQ	146	27	0.3780513640718598	0.8763995870714139	-16.92034500253677	0.26743286973131064	0.13193314242545748	
ARHGEF6	205	40	0.4578354178620491	0.8763995870714139	-12.342333299876213	0.19004781763284598	0.13193314242545748	
RNF115	39	6	0.4472485110766084	0.8763995870714139	-30.88530125567163	0.5329355311558545	0.13193314242545748	
IVNS1ABP	19	2	0.40468338394116266	0.8763995870714139	-52.71099559598586	1.0804233264583476	0.13193314242545748	
AHCYL1	31	4	0.3840464746980513	0.8763995870714139	-42.03283331120847	0.7866921234016373	0.13193314242545748	
ST7L	48	7	0.38273489435146074	0.8763995870714139	-34.48502514860539	0.610103391678314	0.13193314242545748	
RABGAP1L	180	34	0.37808656727800954	0.8763995870714139	-15.142508763907948	0.23688606809409754	0.13193314242545748	
FAM76A	32	4	0.38731260547231894	0.8763995870714139	-43.84430727023319	0.8324958130147622	0.13193314242545748	
LCK	96	17	0.3973240530630568	0.8763995870714139	-20.4461019661637	0.329995472485579	0.13193314242545748	
DNAJC1	80	14	0.4268646308282665	0.8763995870714139	-21.382030178326463	0.3470689858445201	0.13193314242545748	
CDCA5	30	4	0.3837894352911377	0.8763995870714139	-40.10059442158207	0.7393864086232808	0.13193314242545748	
MPZL3	135	25	0.4146577507138033	0.8763995870714139	-16.80638114108623	0.2654552202908685	0.13193314242545748	
PTPRJ	57	9	0.4258509987333573	0.8763995870714139	-29.06649339397877	0.49546082573719147	0.13193314242545748	
CMAS	23	3	0.45751230327294223	0.8763995870714139	-41.40275541241725	0.7710952683506188	0.13193314242545748	
ZCCHC8	81	14	0.42712501067215936	0.8763995870714139	-22.352622398347126	0.3649908938417825	0.13193314242545748	
RECQL	31	4	0.38404641844166293	0.8763995870714139	-42.03283331120847	0.7866921234016373	0.13193314242545748	
MNAT1	61	10	0.4433007484451699	0.8763995870714139	-26.353189862600917	0.44130505569028605	0.13193314242545748	
GNPNAT1	23	3	0.45751230327294223	0.8763995870714139	-41.40275541241725	0.7710952683506188	0.13193314242545748	
HIF1A	71	12	0.39832429446280143	0.8763995870714139	-24.07117602735757	0.39728043179828815	0.13193314242545748	
TDP1	20	2	0.40772235472859253	0.8763995870714139	-55.07544581618655	1.1544239079021246	0.13193314242545748	
HERC1	238	47	0.4447397328262562	0.8763995870714139	-11.28344341851968	0.17272472464506838	0.13193314242545748	
